accuracy,balanced_accuracy,macro_f1,weighted_f1,log_loss,brier_score,mean_entropy,mean_confidence,mean_margin,thickness_mae,thickness_rmse,contact_mae,transition_count_error,accuracy_at_60,macro_f1_at_60,accuracy_at_70,macro_f1_at_70,accuracy_at_80,macro_f1_at_80,accuracy_at_90,macro_f1_at_90,accuracy_at_100,macro_f1_at_100,Validation,SplitLabel,Model,n_samples,geo_strength
0.8929068150208623,0.7283852068782974,0.725386981328159,0.8743889470828335,0.3287794034996327,0.18643110855550682,0.4388071298599243,0.8372470140457153,0.7181104421615601,8.714285714285714,11.077648022675469,1.197198275862069,18.0,0.9444444444444444,0.6919797366835463,0.9325396825396826,0.6907633083168718,0.9201388888888888,0.6727659469212741,0.9151234567901234,0.6574365895367072,0.8929068150208623,0.6217602697098507,BlindWell,Blind_Well_02,RandomForest,719,
0.8915159944367177,0.7261329546260452,0.7243111051242729,0.8728319751714496,0.3228808836942646,0.18284959798635725,0.4195919632911682,0.848194420337677,0.7361519932746887,8.857142857142858,11.414276774536102,1.2824933687002653,19.0,0.9398148148148148,0.6908501813501022,0.9305555555555556,0.688561218922921,0.9184027777777778,0.6686800771310976,0.9166666666666666,0.6600810172478121,0.8915159944367177,0.6208380901065196,BlindWell,Blind_Well_02,ProbabilisticEnsemble,719,
0.808066759388039,0.7123700024719986,0.6947979033116544,0.7859521603658296,0.6255809727525348,0.2890970886265059,0.32051214575767517,0.8913942575454712,0.8113893270492554,16.0,20.032117069489043,3.8723060344827585,42.0,0.9351851851851852,0.6415510886848467,0.9285714285714286,0.641057875125253,0.875,0.5959191579977228,0.8425925925925926,0.6065045431000483,0.808066759388039,0.595541059981418,BlindWell,Blind_Well_02,CNN_BiLSTM,719,
0.866481223922114,0.6885617686122183,0.6821632498833833,0.8474726110949345,0.3486930756443675,0.19954040152294958,0.4431861937046051,0.8357599973678589,0.7165315747261047,11.571428571428571,13.355041851568375,1.4047186932849365,20.0,0.9629629629629629,0.6758914554832922,0.9404761904761905,0.6893977096911186,0.9357638888888888,0.6805693231488564,0.8904320987654321,0.6004667313559792,0.866481223922114,0.5847113570428999,BlindWell,Blind_Well_02,HybridFusion,719,
0.866481223922114,0.6885617686122183,0.6821632498833833,0.8474726110949345,0.3486930756443675,0.1995404015231172,0.4431861937046051,0.8357599973678589,0.7165315747261047,11.571428571428571,13.355041851568375,1.4047186932849365,20.0,0.9629629629629629,0.6758914554832922,0.9404761904761905,0.6893977096911186,0.9357638888888888,0.6805693231488564,0.8904320987654321,0.6004667313559792,0.866481223922114,0.5847113570428999,BlindWell,Blind_Well_02,GeoConstrainedHybrid,719,0.0
0.8956884561891516,0.7269646593292128,0.6259255434261783,0.8788099254170051,0.3700466856732774,0.17731989432916367,0.14745281636714935,0.9503299593925476,0.9052771925926208,8.142857142857142,10.326802851941018,1.4328216989066442,17.0,0.9675925925925926,0.6803428989130168,0.9246031746031746,0.6708229713548862,0.921875,0.6644705263675174,0.9228395061728395,0.6610310474131976,0.8956884561891516,0.6259255434261783,BlindWell,Blind_Well_02,XGBoost,719,
0.8803894297635605,0.7089572463448314,0.6070182733403852,0.8633601739855271,0.5599251498842978,0.20648598362037018,0.11819467693567276,0.9582480192184448,0.9204434156417847,9.714285714285714,11.91937198729147,1.7669540229885057,13.0,0.8958333333333334,0.4411204481792717,0.9107142857142857,0.6560357575415612,0.9114583333333334,0.6392338975338824,0.9074074074074074,0.6354495381193396,0.8803894297635605,0.6070182733403852,BlindWell,Blind_Well_02,GradientBoosting,719,
0.7705146036161336,0.5496508133489928,0.5236263120036405,0.7226919793930455,0.8891423948457625,0.33974022792532993,0.27801233530044556,0.9003235697746277,0.8227508664131165,20.857142857142858,24.388229010851,4.300646551724138,34.0,0.9166666666666666,0.2745303550620542,0.8849206349206349,0.337451349827994,0.859375,0.468007273951049,0.8101851851851852,0.45851727328307584,0.7705146036161336,0.44882255314597763,BlindWell,Blind_Well_02,CNN_BiLSTM_Attention,719,
0.5132127955493742,0.48436550733393346,0.3495022123681059,0.545424597077208,1.7780528587185318,0.8012265175344726,1.9091473817825317,0.20673824846744537,0.0388062559068203,44.714285714285715,61.71883250446565,29.051724137931036,29.0,0.5300925925925926,0.27091133535642375,0.5178571428571429,0.26658206130899165,0.5381944444444444,0.3349934857902301,0.5370370370370371,0.32460127947348394,0.5132127955493742,0.29957332488694793,BlindWell,Blind_Well_02,CNN,719,
0.968365553602812,0.9284408793820559,0.9089608758689329,0.969925894211824,0.1492270730828417,0.07265834694914594,0.2969711124897003,0.8860212564468384,0.7978382110595703,1.4285714285714286,1.6903085094570331,2.4733883058470765,6.0,1.0,0.5714285714285714,1.0,0.7142857142857143,0.9978070175438597,0.8523152431910528,0.9980506822612085,0.8528282732146824,0.968365553602812,0.779109322173371,BlindWell,Blind_Well_03,RandomForest,569,
0.9226713532513181,0.9280974450386216,0.865184899474972,0.929698066012948,0.17639075381751915,0.10618725859312002,0.1485539972782135,0.9448199272155762,0.8974478244781494,5.142857142857143,8.434622525214577,3.4805900621118013,5.0,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9978070175438597,0.8541313432589531,0.9707602339181286,0.8024272280877228,0.9226713532513181,0.7415870566928332,BlindWell,Blind_Well_03,XGBoost,569,
0.9226713532513181,0.9280974450386216,0.865184899474972,0.929698066012948,0.17490547903773587,0.10548588109100762,0.1503637731075287,0.9449570178985596,0.8980012536048889,5.142857142857143,8.434622525214577,3.4805900621118013,5.0,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9978070175438597,0.8545905433324251,0.9707602339181286,0.8003308353330807,0.9226713532513181,0.7415870566928332,BlindWell,Blind_Well_03,ProbabilisticEnsemble,569,
0.9226713532513181,0.9280974450386216,0.865184899474972,0.929698066012948,0.17490547903773587,0.10548588109115672,0.1503637731075287,0.9449570178985596,0.8980012536048889,5.142857142857143,8.434622525214577,3.4805900621118013,5.0,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9978070175438597,0.8545905433324251,0.9707602339181286,0.8003308353330807,0.9226713532513181,0.7415870566928332,BlindWell,Blind_Well_03,GeoConstrainedEnsemble,569,0.0
0.9226713532513181,0.9280974450386216,0.865184899474972,0.929698066012948,0.17490547903773587,0.10548588109105732,0.1503637731075287,0.9449570178985596,0.8980012536048889,5.142857142857143,8.434622525214577,3.4805900621118013,5.0,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9978070175438597,0.8545905433324251,0.9707602339181286,0.8003308353330807,0.9226713532513181,0.7415870566928332,BlindWell,Blind_Well_03,HybridFusion,569,
0.9226713532513181,0.9280974450386216,0.865184899474972,0.929698066012948,0.17490547903773587,0.10548588109120643,0.1503637731075287,0.9449570178985596,0.8980012536048889,5.142857142857143,8.434622525214577,3.4805900621118013,5.0,1.0,0.5714285714285714,1.0,0.8571428571428571,0.9978070175438597,0.8545905433324251,0.9707602339181286,0.8003308353330807,0.9226713532513181,0.7415870566928332,BlindWell,Blind_Well_03,GeoConstrainedHybrid,569,0.0
0.9191564147627417,0.8897706476530006,0.8371891141753439,0.92403412141509,0.20641228942324222,0.11343995460553107,0.13878589868545532,0.9546891450881958,0.9179030060768127,5.285714285714286,7.874007874011811,3.8546583850931677,12.0,1.0,0.42857142857142855,0.9899749373433584,0.7042187842879086,0.9868421052631579,0.8417112801728186,0.9707602339181286,0.7775161765648023,0.9191564147627417,0.717590669293152,BlindWell,Blind_Well_03,GradientBoosting,569,
0.8945518453427065,0.8085564180706496,0.7665653995920346,0.9022619513027815,0.3564601680876851,0.18407351990363677,0.5634636282920837,0.80257648229599,0.6757920980453491,4.857142857142857,7.1614044911395895,2.0760869565217392,0.0,1.0,0.2857142857142857,0.9624060150375939,0.669185998061378,0.9429824561403509,0.6602934048410426,0.9278752436647173,0.6781631956052802,0.8945518453427065,0.6570560567931726,BlindWell,Blind_Well_03,CNN_BiLSTM_Attention,569,
0.8717047451669596,0.7169172943859851,0.6930558072797802,0.8769544257663534,0.3514670887741197,0.17809226670148467,0.37957844138145447,0.8698135614395142,0.7849975824356079,4.714285714285714,6.557438524302,7.4981884057971016,11.0,1.0,0.14285714285714285,0.9899749373433584,0.41935483870967744,0.9736842105263158,0.5591836734693877,0.9259259259259259,0.6035773369782286,0.8717047451669596,0.5940478348112402,BlindWell,Blind_Well_03,CNN_BiLSTM,569,
0.8471001757469244,0.6631752055660974,0.6200318482221685,0.8536643128593875,0.41714162666267773,0.21747572241335908,0.43481874465942383,0.8327093124389648,0.7268797755241394,9.428571428571429,11.795883059053152,5.516798418972332,12.0,1.0,0.2857142857142857,0.974937343358396,0.40418559042113955,0.9254385964912281,0.36842377617552696,0.8869395711500975,0.47154886783369754,0.8471001757469244,0.5314558699047158,BlindWell,Blind_Well_03,CNN,569,
0.950479233226837,0.9042331906838944,0.8924457605740774,0.9503615192390362,0.19077555521536307,0.09522377265001802,0.3669080436229706,0.868614912033081,0.7754554748535156,3.142857142857143,4.652188425123938,1.3836805555555554,12.0,1.0,0.5714285714285714,1.0,0.5714285714285714,0.9960079840319361,0.709170857831756,0.973404255319149,0.7704082702374514,0.950479233226837,0.7649535090634949,BlindWell,Blind_Well_04,RandomForest,626,
